risk_probability,risk_tier,recommended_action
0.7069833085483852,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.43699938711838,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4197059674944868,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.33128208130227565,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.31028033569769364,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5489234208319854,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4587136656209392,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4308879373389288,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4308679883242725,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4232747894113826,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3018449653726522,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3471889234538436,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3482909334079926,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6259886404516696,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.309929688437278,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.39854039687582393,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.30941159407752633,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3021852971526671,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5272790685922067,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6303562344259844,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.3964772350371414,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5505063437465333,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.32343019247995625,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5084405827564168,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4136729170951797,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.47213782298047907,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.7100499282976076,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4771749172649238,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4575339387094464,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4125545314287623,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5558038369056834,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.29479101435751115,Medium,Automated supplier check-in email.
0.37272334044947397,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5953369938986215,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4166376537547958,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6292053933420995,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4433996667579603,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4133416947063858,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4110869034596178,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6611937474842533,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.36547449513721003,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.38144582940839666,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.588058127240116,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6050965297719563,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.41963727632133235,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.43184356979088806,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5610569329696403,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3943674173621445,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.50864145159358,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.311754503820736,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.31848133067043544,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3045854700784667,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.2769912395683559,Medium,Automated supplier check-in email.
0.3061134666726832,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.7082836331083547,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4756946070603011,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6362714108907327,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.45525089894990356,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5844102157737401,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.7096646005902638,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4483087525721579,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.43744602013193695,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.29962641857395167,Medium,Automated supplier check-in email.
0.6291678939919959,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4533231301756691,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4178486558489988,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5799612442893671,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5401541768249268,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5364512650494754,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4656745533206127,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.605585027765896,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.3347828916606822,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.38313949645837464,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3049739855810101,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4135301835920057,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3976424527729958,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5631005344499782,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.2802245013995392,Medium,Automated supplier check-in email.
0.4122130406251989,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6299857979640517,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.31838867121942466,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3847845348924525,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3034644033704021,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3775714196676257,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3034603225054588,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3933911204504579,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4281512852035482,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.46327828814291755,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5948679109139091,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3079252572706016,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.42161310646884176,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4530740159641118,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5937493699687103,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4389345428276338,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.32061261631227594,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.45083241132586893,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5247035945684466,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.7019748987745233,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6486129748992431,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5547159635302599,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6736420174270197,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5026196229233572,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3130448421520803,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6333164420880425,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4339395717660656,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.610237761553645,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4685689575638382,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.45381472981080867,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5095987737789539,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.29936370959682745,Medium,Automated supplier check-in email.
0.532329328767507,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.45828043892333487,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.46430578306751297,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5892438958647988,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.533624027980162,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.45121456860617914,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6355071913440203,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.46220830229991616,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6083455084617573,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5179923034659973,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.40051339605423353,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.39675616606702013,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4622916131248623,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5217238530680155,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3653897831844999,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3101015378420958,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.43593102065175315,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.7343329287958279,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.42672725814617435,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4389377087175449,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.34406184482219304,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5825419896010364,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.574917743458358,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.40408945041436206,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6158454975457882,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4210806442881255,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3229126955450598,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.46726318542379974,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6545374267175932,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5340778069015872,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6275924692211622,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6781855471839027,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.3311517887532041,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.48565744547122336,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4839840729367136,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.7019953588794141,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.3828441640613875,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5581373514870384,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5410077624384892,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.325848149784773,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5101774821079156,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5421638356081715,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6336787707717123,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.7029163293970421,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5790492653285678,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5376166778756816,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6104103065089277,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.36801106024448693,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6771638527680576,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6781855471839027,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.43849811984921727,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5054404659076369,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.45571247317024555,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3677335087705007,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6189663240828694,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5108291123865245,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4415946960534986,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.626181590461109,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4619868672474185,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5227694586378807,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6053777629555477,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.700116729501246,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.48297760802326345,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5923329103368598,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6158253505893395,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6866832404110232,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.7961164407570404,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5213658983692546,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6809920056615244,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5865852976646743,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5732960698736906,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5755972930799168,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5903103813557355,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3468878885941366,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5160495485007739,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5539595618413763,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6393972703848338,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5852914782149437,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.614670591390381,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.49536043410171077,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6216661404195111,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.747914318602751,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6603615290719815,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.40615568891463877,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.49764183508465415,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6282178562491676,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5286980077202019,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3717150794979168,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3766637753180485,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.33152194202748925,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5517864955931069,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.7000183049230071,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.37912830963292554,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.40954324395244585,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6261501263346497,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.3302486976324807,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.41162633977949065,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6784094654108616,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.7006828032031741,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.3839855165369774,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.32856258294532154,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4086870370409845,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6656168430503036,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5955137281572979,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3423370401915282,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5844376337554019,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4784637538913982,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5105937804776826,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5780530374371826,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6811538916319212,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5168477742820746,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6151123549166911,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.3440592438512494,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.597448940796388,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.634274889619736,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6825366172893664,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5779304592341293,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4618864967673199,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5899892859618661,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5751338131085664,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5539402873872916,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.48722463525549137,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3358414838370531,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4323368098329292,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6306000991056226,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.762219665231983,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5811728578692216,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6159981817179034,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5100756146415514,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5593529391329922,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.616213350093115,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6914500916651688,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5890979273131434,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6941110170282092,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.49081231722028795,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4562266803728839,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6059108972699545,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4544724655898665,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.575187307661903,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6361572757534683,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6922005922440204,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5728455207178266,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.38886715328711396,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6936427425867232,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.7575084559941931,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4620716006711228,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.49652724603678305,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5471108741755033,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5705313493421978,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6102925577241726,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.3091129722633048,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.7679091989769671,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5949321939388679,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6373473474575133,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4641254590911991,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.568118198845016,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.43425534491390766,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4054486837286089,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6025904798273192,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.7681909639517318,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.35738961396498264,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.49009265640900984,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.7059579239187281,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.7554247495202153,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6023551062422778,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4355890118204577,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.7455028876204484,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6440664005106762,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6286513594629303,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.45018615731370876,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.7096917409590129,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.7654876582953429,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.528285639018997,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5566016141304757,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5873210377496616,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.47471020423041854,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.76209214473018,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5822854743559845,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5610174758261184,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.46085154716215126,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5354440474369924,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6515138194555742,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4668450927751751,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6349624684301797,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4859990670306763,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.7606847752199688,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5634625177545283,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5815677588544043,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5619059096214134,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.7232636255173748,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5779426027088138,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.7215294979828926,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6167835242218426,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4965304126534646,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5646636804791736,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.7559422096662265,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4954537418354722,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.654420513541614,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.7030206850977773,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6913730157484793,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6616179318983827,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.36944561808043175,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6542074744704134,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.580507490803056,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4852654575248286,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.612472003779846,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6705257637826526,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.47278077477194136,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
